assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL4736486,CHEMBL4756717,COc1cc2ncnc(Nc3ccc(NC(=O)c4cc(F)ccc4Br)cc3)c2cc1OC,6.44
CHEMBL4736486,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,7.68
CHEMBL4736486,CHEMBL4776567,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4C)cc3)c2cc1OC,6.94
CHEMBL4736486,CHEMBL4793877,COc1cc2ncnc(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)c2cc1OC,7.12
CHEMBL4736486,CHEMBL4758900,COc1cc2ncnc(Nc3ccc(NC(=O)c4cccc(C(F)(F)F)c4)cc3)c2cc1OC,5.85
CHEMBL4736486,CHEMBL4742893,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccc(Cl)c(Cl)c4)cc3)c2cc1OC,6.46
CHEMBL4736486,CHEMBL4777407,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccc(I)cc4)cc3)c2cc1OC,5.80
CHEMBL4736486,CHEMBL4765039,COc1cc2ncnc(Nc3ccc(NC(=O)c4cccc(C)c4)cc3)c2cc1OC,7.80
CHEMBL4736486,CHEMBL4750711,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4I)cc3)c2cc1OC,6.38
CHEMBL4736486,CHEMBL4788768,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)c2cc1OC,5.47
CHEMBL4736486,CHEMBL4758444,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4OC)cc3)c2cc1OC,5.27
CHEMBL4736486,CHEMBL4787977,COc1cc2ncnc(Nc3ccc(NC(=O)c4cccc(I)c4)cc3)c2cc1OC,6.60
CHEMBL4736486,CHEMBL4757998,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccc(Br)cc4)cc3)c2cc1OC,5.66
CHEMBL4774500,CHEMBL4784431,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3)c2cc1OC,6.95
CHEMBL4774500,CHEMBL4798752,COCCOc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OC,7.01
CHEMBL4774500,CHEMBL4792804,COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCCCO.Cc1ccc(S(=O)(=O)O)cc1,7.17
CHEMBL4774500,CHEMBL4784644,COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCCCN1CCCC1,6.89
CHEMBL4774500,CHEMBL4790899,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OCCCN1CCOCC1,6.92
CHEMBL4774500,CHEMBL4788196,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]c(C)c(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OC,6.34
CHEMBL4774500,CHEMBL4787904,CCN(CC)CCCOc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OC,6.79
CHEMBL4774500,CHEMBL4790527,COCCOc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OC,6.85
CHEMBL4774500,CHEMBL4786987,O=c1c(-c2ccc(F)cc2)c[nH]c2ccnc(Nc3ccc(Oc4ncnc5cc6c(cc45)OCCOCCOCCO6)c(F)c3)c12,7.32
CHEMBL4774500,CHEMBL4793436,COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCCO.Cc1ccc(S(=O)(=O)O)cc1,7.66
CHEMBL4774500,CHEMBL4776554,COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCC(C)(C)O.Cc1ccc(S(=O)(=O)O)cc1,7.03
CHEMBL4774500,CHEMBL4786463,COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCC1CCN(C)CC1,7.48
CHEMBL4774500,CHEMBL4794496,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OC,6.57
CHEMBL4774500,CHEMBL4792576,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OCC(C)(C)O,7.28
CHEMBL4774500,CHEMBL4790015,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OCCCN1CCCC1,6.84
CHEMBL4774500,CHEMBL4789492,COc1cc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)ncnc2cc1OCCCN1CCOCC1,6.64
CHEMBL4774500,CHEMBL2105717,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,8.15
CHEMBL4774500,CHEMBL4780196,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OCCO.Cc1ccc(S(=O)(=O)O)cc1,7.91
CHEMBL4774500,CHEMBL4779200,COc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OCCCN1CCCCC1,6.68
CHEMBL4774500,CHEMBL4795648,COCCOc1cc2ncnc(Oc3ccc(Nc4nccc5[nH]cc(-c6ccc(F)cc6)c(=O)c45)cc3F)c2cc1OCCOC,7.10
CHEMBL4811110,CHEMBL4864736,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)NNC(=O)c2ccccc2)cc1,8.06
CHEMBL4811110,CHEMBL4861773,Cc1cccc(NC(=O)c2ccc(NC(=O)Cn3c(=O)c4nncn4c4ccccc43)cc2)c1,8.41
CHEMBL4811110,CHEMBL4877180,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)Nc2ccccc2)cc1,8.47
CHEMBL4811110,CHEMBL4846648,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)NC2CCCCC2)cc1,7.93
CHEMBL4811110,CHEMBL4860596,Cc1cccc(C)c1NC(=O)c1ccc(NC(=O)Cn2c(=O)c3nncn3c3ccccc32)cc1,8.17
CHEMBL4811110,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,8.51
CHEMBL4811110,CHEMBL4878575,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)NC2CCCCC2)cc1,7.30
CHEMBL4811110,CHEMBL4868897,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)NNc2ccccc2)cc1,7.86
CHEMBL4811110,CHEMBL4857634,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)NNC(=O)c2ccc([N+](=O)[O-])cc2)cc1,7.46
CHEMBL4811110,CHEMBL4850662,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)NNC(=O)c2ccccc2)cc1,7.53
CHEMBL4811110,CHEMBL4863157,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)NCc2ccccc2)cc1,8.33
CHEMBL4811110,CHEMBL4856747,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)Nc2ccccn2)cc1,8.34
CHEMBL4811110,CHEMBL4851244,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,7.64
CHEMBL4811110,CHEMBL4871200,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)NNC(=O)c2ccc([N+](=O)[O-])cc2)cc1,8.01
CHEMBL4811110,CHEMBL4852800,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1,7.30
CHEMBL4811110,CHEMBL4846532,Cc1cccc(C)c1NC(=O)c1ccc(NC(=O)CSc2nc3ccccc3n3cnnc23)cc1,7.57
CHEMBL4811110,CHEMBL4849165,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1,8.41
CHEMBL4811110,CHEMBL4866887,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)Nc2ccccc2)cc1,7.20
CHEMBL4811110,CHEMBL4847003,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,7.55
CHEMBL4811110,CHEMBL4860634,Cc1ccccc1NC(=O)c1ccc(NC(=O)CSc2nc3ccccc3n3cnnc23)cc1,7.74
CHEMBL4811110,CHEMBL4868604,O=C(CSc1nc2ccccc2n2cnnc12)Nc1ccc(C(=O)NCc2ccccc2)cc1,7.66
CHEMBL4811110,CHEMBL4871761,Cc1cccc(NC(=O)c2ccc(NC(=O)CSc3nc4ccccc4n4cnnc34)cc2)c1,7.97
CHEMBL4820638,CHEMBL4872941,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)c5cccnc5)n[nH]c4c3)cn2)cc1C(F)(F)F,8.64
CHEMBL4820638,CHEMBL4852434,Cn1cc(Nc2n[nH]c3cc(-c4cnn(CC(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)c4)ccc23)cn1,6.66
CHEMBL4820638,CHEMBL4873983,Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4cccc(C(F)(F)F)c4F)c3)ccc12,7.66
CHEMBL4820638,CHEMBL4858003,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)cn2)cc1C(F)(F)F,8.85
CHEMBL4820638,CHEMBL4857358,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NCC5CC5)n[nH]c4c3)cn2)cc1C(F)(F)F,7.22
CHEMBL4820638,CHEMBL4863009,O=C(Cn1cc(-c2ccc3c(Nc4cccnc4)n[nH]c3c2)cn1)Nc1ccc(Cl)c(C(F)(F)F)c1,6.05
CHEMBL4820638,CHEMBL4860732,O=C(Cn1cc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cn1)Nc1cccc(C(F)(F)F)c1F,7.92
CHEMBL4820638,CHEMBL4861302,Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4cccc(C(F)(F)F)c4)c3)ccc12,8.13
CHEMBL4820638,CHEMBL4856065,CNS(=O)(=O)c1cc(Nc2n[nH]c3cc(-c4cnn(CC(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)c4)ccc23)ccc1C,6.39
CHEMBL4820638,CHEMBL4874982,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C5CCN(C)CC5)n[nH]c4c3)cn2)cc1C(F)(F)F,7.96
CHEMBL4820638,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,7.55
CHEMBL4820638,CHEMBL4869697,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C(C)C)n[nH]c4c3)cn2)cc1C(F)(F)F,7.55
CHEMBL4820638,CHEMBL4870465,CC(=O)Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4ccc(C)c(C(F)(F)F)c4)c3)ccc12,8.80
CHEMBL4820638,CHEMBL4879197,Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ccc12,7.92
CHEMBL4820638,CHEMBL4849476,Cn1cc2ccc(Nc3n[nH]c4cc(-c5cnn(CC(=O)Nc6ccc(Cl)c(C(F)(F)F)c6)c5)ccc34)cc2n1,6.60
CHEMBL4820638,CHEMBL4866941,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)c(C)n2)cc1C(F)(F)F,7.57
CHEMBL4820638,CHEMBL4871126,Cc1ccc(NC(=O)Cc2ccc(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)s2)cc1C(F)(F)F,7.92
CHEMBL4820638,CHEMBL4846198,O=C(Cn1cc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cn1)Nc1ccc(Cl)c(C(F)(F)F)c1,7.85
CHEMBL4820638,CHEMBL4858980,CCNc1n[nH]c2cc(-c3cnn(CC(=O)Nc4ccc(C)c(C(F)(F)F)c4)c3)ccc12,7.42
CHEMBL4820638,CHEMBL4878552,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)c5cnn(C)c5)n[nH]c4c3)cn2)cc1C(F)(F)F,9.14
CHEMBL4820638,CHEMBL4857488,Cc1ccc(NC(=O)Cn2nc(C)c(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)c2C)cc1C(F)(F)F,6.51
CHEMBL4820638,CHEMBL4861155,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C5CCCC5)n[nH]c4c3)cn2)cc1C(F)(F)F,7.82
CHEMBL4820638,CHEMBL4876592,CS(=O)(=O)Cc1cccc(Nc2n[nH]c3cc(-c4cnn(CC(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)c4)ccc23)c1,6.84
CHEMBL4820638,CHEMBL4853592,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(N)n[nH]c4c3)cn2)cc1C(F)(F)F,8.57
CHEMBL4841802,CHEMBL4867760,O=C(Nc1ccc(Oc2cc(Nc3cccc(CN4CCCC4)c3)ncn2)cc1)Nc1cccc(C(F)(F)F)c1,8.49
CHEMBL4841802,CHEMBL4873406,CC(C)Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,7.30
CHEMBL4841802,CHEMBL4874491,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,7.30
CHEMBL4841802,CHEMBL4869303,CNc1cc(Oc2c(Cl)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,6.40
CHEMBL4841802,CHEMBL1992306,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccn1,8.40
CHEMBL4841802,CHEMBL4856992,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c2cc1OC,8.70
CHEMBL4841802,CHEMBL4857725,O=C(Nc1ccc(Oc2ncnc3ccccc23)cc1)Nc1cccc(C(F)(F)F)c1,6.50
CHEMBL4841802,CHEMBL1233853,O=C(Nc1ccc(Oc2ccncc2)cc1)Nc1cccc(C(F)(F)F)c1,7.70
CHEMBL4841802,CHEMBL4847826,C[C@@H](O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,6.70
CHEMBL4841802,CHEMBL4855081,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C)c3)cc2)ncn1,6.10
CHEMBL4841802,CHEMBL4861519,CNc1nccc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)n1,7.50
CHEMBL4841802,CHEMBL4869054,O=C(Nc1ccc(Oc2ncnc3[nH]ccc23)cc1)Nc1cccc(C(F)(F)F)c1,8.60
CHEMBL4841802,CHEMBL4864463,CCNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,7.80
CHEMBL4841802,CHEMBL4849349,Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,8.10
CHEMBL4841802,CHEMBL4875166,CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)c3ccccc23)ncn1,6.80
CHEMBL4841802,CHEMBL4850780,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(C)(C)C)c3)cc2)ncn1,7.60
CHEMBL4841802,CHEMBL4845883,CC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,8.89
CHEMBL4841802,CHEMBL4854957,CC(C)(O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,6.50
CHEMBL4841802,CHEMBL4066096,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2F)ncn1,7.80
CHEMBL4841802,CHEMBL4870768,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c3ccccc23)ncn1,7.89
CHEMBL4841802,CHEMBL4872243,Cc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,7.20
CHEMBL4841802,CHEMBL4870044,CNc1cc(Oc2cc(C)c(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,5.70
CHEMBL4841802,CHEMBL4859818,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(CF)c3)cc2)ncn1,6.40
CHEMBL4841802,CHEMBL4863580,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,7.60
CHEMBL4841802,CHEMBL4875220,O=C(O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ncn2)c1,9.40
CHEMBL4841802,CHEMBL4867053,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)F)c3)cc2)ncn1,6.89
CHEMBL4841802,CHEMBL4863203,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c(F)c2)ncn1,8.20
CHEMBL4841802,CHEMBL4877505,CCCNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,7.72
CHEMBL4841802,CHEMBL4856606,CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,6.40
CHEMBL4841802,CHEMBL4870079,CCc1cccc(NC(=O)Nc2ccc(Oc3cc(NC)ncn3)cc2)c1,6.89
CHEMBL4841802,CHEMBL4857556,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c(F)c2F)ncn1,8.60
CHEMBL4841802,CHEMBL4871527,O=C(Nc1ccc(Oc2cc(NCCO)ncn2)cc1)Nc1cccc(C(F)(F)F)c1,7.10
CHEMBL4841802,CHEMBL4867552,CCc1cc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc(Cl)c1Oc1cc(NC)ncn1,5.60
CHEMBL4841802,CHEMBL4870490,O=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)Nc1cccc(C(F)(F)F)c1,8.30
CHEMBL4841802,CHEMBL4876578,COc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,6.40
CHEMBL4841802,CHEMBL4865373,CNc1cc(Oc2c(F)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2F)ncn1,7.30
CHEMBL4841802,CHEMBL4873277,O=C(Nc1ccc(Oc2cc(O)ncn2)cc1)Nc1cccc(C(F)(F)F)c1,5.50
CHEMBL4841802,CHEMBL4850964,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(C)F)c3)cc2)ncn1,7.10
CHEMBL4841802,CHEMBL4865829,CC(C)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,6.50
CHEMBL4841802,CHEMBL4868251,COc1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c2c1,8.00
CHEMBL4841802,CHEMBL4859380,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,7.20
CHEMBL4841802,CHEMBL4852364,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)Nc1cccc(C(F)(F)F)c1,8.49
CHEMBL4841802,CHEMBL4856147,CNc1cc(Oc2ccc(NC(=O)Nc3ccccc3)cc2)ncn1,5.20
CHEMBL4841802,CHEMBL4868391,CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(C)(F)F)c3)cc2)ncn1,7.40
CHEMBL4841802,CHEMBL4868757,CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,6.00
CHEMBL4841802,CHEMBL4859309,C[C@H](O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,6.50
CHEMBL4841802,CHEMBL4850251,CN(C)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,5.60
CHEMBL4841802,CHEMBL4856623,O=C(Nc1ccc(Oc2ccncn2)cc1)Nc1cccc(C(F)(F)F)c1,7.30
CHEMBL5047431,CHEMBL5078647,CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(N)ncc2c1,6.20
CHEMBL5047431,CHEMBL5076189,CCc1cc(O)c(F)cc1-c1cc(N[C@H]2C[C@H]3CC[C@@H](C2)N3)c2nc(N)ncc2c1,6.90
CHEMBL5047431,CHEMBL5084340,CCc1cc(O)c(F)cc1-c1cc(NCCCO)c2nc(N)ncc2c1,6.00
CHEMBL5047431,CHEMBL5085176,CCc1cc(O)c(F)cc1-c1cc(NC(CO)CO)c2nc(N)ncc2c1,5.90
CHEMBL5047431,CHEMBL5076068,CCc1cc(O)c(F)cc1-c1cc(NCCNC)c2nc(N)ncc2c1,5.60
CHEMBL5047431,CHEMBL5076101,CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCCN(C)C)ncc2c1,6.10
CHEMBL5047431,CHEMBL5077126,CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C)CC2)c2nc(N)ncc2c1,6.20
CHEMBL5047431,CHEMBL5082928,CCc1cc(O)c(F)cc1-c1cc(NCCO)c2nc(N)ncc2c1,5.80
CHEMBL5047431,CHEMBL5078141,CCc1cc(O)c(F)cc1-c1cc(NC[C@H](C)O)c2nc(N)ncc2c1,6.20
CHEMBL5047431,CHEMBL5077653,CCc1cc(O)c(F)cc1-c1cc(OC)c2nc(N)ncc2c1,5.70
CHEMBL5047431,CHEMBL5075556,CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCCCCN(C)C)ncc2c1,7.00
CHEMBL5047431,CHEMBL5075223,CCc1cc(O)c(F)cc1-c1cc(NCC2CCN(C)CC2)c2nc(N)ncc2c1,6.20
CHEMBL5047431,CHEMBL5079248,CCc1cc(O)c(F)cc1-c1cc(NC[C@@H](C)O)c2nc(N)ncc2c1,7.10
CHEMBL5047431,CHEMBL5086526,CCc1cc(O)c(F)cc1-c1cc(N[C@H]2CCCN(C)C2)c2nc(N)ncc2c1,6.70
CHEMBL5047431,CHEMBL5094089,CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCOCCN(C)C)ncc2c1,6.00
CHEMBL5047431,CHEMBL5087255,CCc1cc(O)c(F)cc1-c1cc(N[C@@H]2CCCN(C)C2)c2nc(N)ncc2c1,6.30
CHEMBL5047431,CHEMBL5084913,CCc1cc(O)c(F)cc1-c1cc(N(C)CCO)c2nc(N)ncc2c1,5.90
CHEMBL5047431,CHEMBL5074310,CCc1cc(O)c(F)cc1-c1cc(N[C@H](C)CO)c2nc(N)ncc2c1,5.90
CHEMBL5047431,CHEMBL5084542,CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C(C)=O)CC2)c2nc(N)ncc2c1,6.20
CHEMBL5047431,CHEMBL5075673,CCc1cc(O)c(F)cc1-c1cc(N[C@@H]2C[C@H]3CC[C@@H](C2)N3)c2nc(N)ncc2c1,6.00
CHEMBL5047431,CHEMBL5089877,CCc1c(-c2cc(OC)c3nc(N)ncc3c2)ccc(O)c1F,5.60
CHEMBL5047431,CHEMBL5088804,COc1cc(-c2ccc(O)cc2)cc2cnc(N)nc12,6.40
